company,statementDate,quarter,year,accountClassification,account,amount
MU,2005-11-30,4,2005,1 - Current Assets,1.3 - Accounts Receivable,805300000.0
MU,2005-11-30,4,2005,1 - Current Assets,1.4 - Inventory,682300000.0
MU,2005-11-30,4,2005,1 - Current Assets,1.5 - Other Current Assets,76900000.0
MU,2005-11-30,4,2005,2 - Non-Current Assets,2.1 - Net PPE,4676600000.0
MU,2005-11-30,4,2005,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,2005-11-30,4,2005,2 - Non-Current Assets,2.3 - Other Intangible Assets,255900000.0
MU,2005-11-30,4,2005,2 - Non-Current Assets,2.4 - Other Non-Current Assets,135100000.0
MU,2005-11-30,4,2005,3 - Current Liabilities,3.1 - Accounts Payable,721000000.0
MU,2005-11-30,4,2005,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,2005-11-30,4,2005,3 - Current Liabilities,3.3 - Other Current Liabilities,256300000.0
MU,2005-11-30,4,2005,4 - Non-Current Liabilities,4.1 - Long-Term Debt,960900000.0
MU,2005-11-30,4,2005,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,147800000.0
MU,2005-11-30,4,2005,5 - Equity,5.1 - Stockholders Equity,5923500000.0
MU,2004-11-30,4,2004,1 - Current Assets,1.1 - Cash & Cash Equivalents,320800000.0
MU,2004-11-30,4,2004,1 - Current Assets,1.2 - Short Term Investments,731400000.0
MU,2004-11-30,4,2004,1 - Current Assets,1.3 - Accounts Receivable,860800000.0
MU,2004-11-30,4,2004,1 - Current Assets,1.4 - Inventory,705400000.0
MU,2004-11-30,4,2004,1 - Current Assets,1.5 - Other Current Assets,71200000.0
MU,2004-11-30,4,2004,2 - Non-Current Assets,2.1 - Net PPE,4806300000.0
MU,2004-11-30,4,2004,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,2004-11-30,4,2004,2 - Non-Current Assets,2.3 - Other Intangible Assets,271500000.0
MU,2004-11-30,4,2004,2 - Non-Current Assets,2.4 - Other Non-Current Assets,125200000.0
MU,2004-11-30,4,2004,3 - Current Liabilities,3.1 - Accounts Payable,788400000.0
MU,2004-11-30,4,2004,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,2004-11-30,4,2004,3 - Current Liabilities,3.3 - Other Current Liabilities,338800000.0
MU,2004-11-30,4,2004,4 - Non-Current Liabilities,4.1 - Long-Term Debt,825200000.0
MU,2004-11-30,4,2004,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,160800000.0
MU,2004-11-30,4,2004,5 - Equity,5.1 - Stockholders Equity,5779400000.0
MU,2003-11-30,4,2003,1 - Current Assets,1.1 - Cash & Cash Equivalents,488300000.0
MU,2003-11-30,4,2003,1 - Current Assets,1.2 - Short Term Investments,683700000.0
MU,2003-11-30,4,2003,1 - Current Assets,1.3 - Accounts Receivable,723700000.0
MU,2003-11-30,4,2003,1 - Current Assets,1.4 - Inventory,407600000.0
MU,2003-11-30,4,2003,1 - Current Assets,1.5 - Other Current Assets,65800000.0
MU,2003-11-30,4,2003,2 - Non-Current Assets,2.1 - Net PPE,4543400000.0
MU,2003-11-30,4,2003,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,2003-11-30,4,2003,2 - Non-Current Assets,2.3 - Other Intangible Assets,283500000.0
MU,2003-11-30,4,2003,2 - Non-Current Assets,2.4 - Other Non-Current Assets,356100000.0
MU,2003-11-30,4,2003,3 - Current Liabilities,3.1 - Accounts Payable,740300000.0
MU,2003-11-30,4,2003,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,2003-11-30,4,2003,3 - Current Liabilities,3.3 - Other Current Liabilities,246000000.0
MU,2003-11-30,4,2003,4 - Non-Current Liabilities,4.1 - Long-Term Debt,996000000.0
MU,2003-11-30,4,2003,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,140700000.0
MU,2003-11-30,4,2003,5 - Equity,5.1 - Stockholders Equity,5429100000.0
MU,2002-11-30,4,2002,1 - Current Assets,1.1 - Cash & Cash Equivalents,401300000.0
MU,2002-11-30,4,2002,1 - Current Assets,1.2 - Short Term Investments,256700000.0
MU,2002-11-30,4,2002,1 - Current Assets,1.3 - Accounts Receivable,443500000.0
MU,2002-11-30,4,2002,1 - Current Assets,1.4 - Inventory,574000000.0
MU,2002-11-30,4,2002,1 - Current Assets,1.5 - Other Current Assets,55800000.0
MU,2002-11-30,4,2002,2 - Non-Current Assets,2.1 - Net PPE,4882400000.0
MU,2002-11-30,4,2002,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,2002-11-30,4,2002,2 - Non-Current Assets,2.3 - Other Intangible Assets,312700000.0
MU,2002-11-30,4,2002,2 - Non-Current Assets,2.4 - Other Non-Current Assets,458800000.0
MU,2002-11-30,4,2002,3 - Current Liabilities,3.1 - Accounts Payable,674300000.0
MU,2002-11-30,4,2002,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,2002-11-30,4,2002,3 - Current Liabilities,3.3 - Other Current Liabilities,219200000.0
MU,2002-11-30,4,2002,4 - Non-Current Liabilities,4.1 - Long-Term Debt,340200000.0
MU,2002-11-30,4,2002,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,133500000.0
MU,2002-11-30,4,2002,5 - Equity,5.1 - Stockholders Equity,6018000000.0
MU,2001-11-30,4,2001,1 - Current Assets,1.1 - Cash & Cash Equivalents,357900000.0
MU,2001-11-30,4,2001,1 - Current Assets,1.2 - Short Term Investments,0.0
MU,2001-11-30,4,2001,1 - Current Assets,1.3 - Accounts Receivable,296600000.0
MU,2001-11-30,4,2001,1 - Current Assets,1.4 - Inventory,451000000.0
MU,2001-11-30,4,2001,1 - Current Assets,1.5 - Other Current Assets,1418400000.0
MU,2001-11-30,4,2001,2 - Non-Current Assets,2.1 - Net PPE,4570600000.0
MU,2001-11-30,4,2001,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,2001-11-30,4,2001,2 - Non-Current Assets,2.3 - Other Intangible Assets,324100000.0
MU,2001-11-30,4,2001,2 - Non-Current Assets,2.4 - Other Non-Current Assets,603500000.0
MU,2001-11-30,4,2001,3 - Current Liabilities,3.1 - Accounts Payable,461400000.0
MU,2001-11-30,4,2001,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,2001-11-30,4,2001,3 - Current Liabilities,3.3 - Other Current Liabilities,182200000.0
MU,2001-11-30,4,2001,4 - Non-Current Liabilities,4.1 - Long-Term Debt,404500000.0
MU,2001-11-30,4,2001,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,70700000.0
MU,2001-11-30,4,2001,5 - Equity,5.1 - Stockholders Equity,6903300000.0
MU,2000-11-30,4,2000,1 - Current Assets,1.1 - Cash & Cash Equivalents,568700000.0
MU,2000-11-30,4,2000,1 - Current Assets,1.2 - Short Term Investments,1894800000.0
MU,2000-11-30,4,2000,1 - Current Assets,1.3 - Accounts Receivable,992600000.0
MU,2000-11-30,4,2000,1 - Current Assets,1.4 - Inventory,1026400000.0
MU,2000-11-30,4,2000,1 - Current Assets,1.5 - Other Current Assets,227600000.0
MU,2000-11-30,4,2000,2 - Non-Current Assets,2.1 - Net PPE,4508500000.0
MU,2000-11-30,4,2000,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,2000-11-30,4,2000,2 - Non-Current Assets,2.3 - Other Intangible Assets,211900000.0
MU,2000-11-30,4,2000,2 - Non-Current Assets,2.4 - Other Non-Current Assets,371000000.0
MU,2000-11-30,4,2000,3 - Current Liabilities,3.1 - Accounts Payable,1280900000.0
MU,2000-11-30,4,2000,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,2000-11-30,4,2000,3 - Current Liabilities,3.3 - Other Current Liabilities,166300000.0
MU,2000-11-30,4,2000,4 - Non-Current Liabilities,4.1 - Long-Term Debt,242500000.0
MU,2000-11-30,4,2000,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,415200000.0
MU,2000-11-30,4,2000,5 - Equity,5.1 - Stockholders Equity,7696600000.0
MU,1999-11-30,4,1999,1 - Current Assets,1.1 - Cash & Cash Equivalents,441600000.0
MU,1999-11-30,4,1999,1 - Current Assets,1.2 - Short Term Investments,1444800000.0
MU,1999-11-30,4,1999,1 - Current Assets,1.3 - Accounts Receivable,916400000.0
MU,1999-11-30,4,1999,1 - Current Assets,1.4 - Inventory,504100000.0
MU,1999-11-30,4,1999,1 - Current Assets,1.5 - Other Current Assets,120600000.0
MU,1999-11-30,4,1999,2 - Non-Current Assets,2.1 - Net PPE,3828700000.0
MU,1999-11-30,4,1999,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1999-11-30,4,1999,2 - Non-Current Assets,2.3 - Other Intangible Assets,206400000.0
MU,1999-11-30,4,1999,2 - Non-Current Assets,2.4 - Other Non-Current Assets,118800000.0
MU,1999-11-30,4,1999,3 - Current Liabilities,3.1 - Accounts Payable,883600000.0
MU,1999-11-30,4,1999,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1999-11-30,4,1999,3 - Current Liabilities,3.3 - Other Current Liabilities,221400000.0
MU,1999-11-30,4,1999,4 - Non-Current Liabilities,4.1 - Long-Term Debt,1501500000.0
MU,1999-11-30,4,1999,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,405300000.0
MU,1999-11-30,4,1999,5 - Equity,5.1 - Stockholders Equity,4569600000.0
MU,1998-11-30,4,1998,1 - Current Assets,1.1 - Cash & Cash Equivalents,767700000.0
MU,1998-11-30,4,1998,1 - Current Assets,1.2 - Short Term Investments,1157100000.0
MU,1998-11-30,4,1998,1 - Current Assets,1.3 - Accounts Receivable,481600000.0
MU,1998-11-30,4,1998,1 - Current Assets,1.4 - Inventory,360400000.0
MU,1998-11-30,4,1998,1 - Current Assets,1.5 - Other Current Assets,82900000.0
MU,1998-11-30,4,1998,2 - Non-Current Assets,2.1 - Net PPE,3602300000.0
MU,1998-11-30,4,1998,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1998-11-30,4,1998,2 - Non-Current Assets,2.3 - Other Intangible Assets,219600000.0
MU,1998-11-30,4,1998,2 - Non-Current Assets,2.4 - Other Non-Current Assets,116000000.0
MU,1998-11-30,4,1998,3 - Current Liabilities,3.1 - Accounts Payable,627800000.0
MU,1998-11-30,4,1998,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1998-11-30,4,1998,3 - Current Liabilities,3.3 - Other Current Liabilities,233900000.0
MU,1998-11-30,4,1998,4 - Non-Current Liabilities,4.1 - Long-Term Debt,1597600000.0
MU,1998-11-30,4,1998,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,334200000.0
MU,1998-11-30,4,1998,5 - Equity,5.1 - Stockholders Equity,3994100000.0
MU,1997-11-30,4,1997,1 - Current Assets,1.1 - Cash & Cash Equivalents,342400000.0
MU,1997-11-30,4,1997,1 - Current Assets,1.2 - Short Term Investments,585800000.0
MU,1997-11-30,4,1997,1 - Current Assets,1.3 - Accounts Receivable,436600000.0
MU,1997-11-30,4,1997,1 - Current Assets,1.4 - Inventory,481400000.0
MU,1997-11-30,4,1997,1 - Current Assets,1.5 - Other Current Assets,65300000.0
MU,1997-11-30,4,1997,2 - Non-Current Assets,2.1 - Net PPE,2855100000.0
MU,1997-11-30,4,1997,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1997-11-30,4,1997,2 - Non-Current Assets,2.3 - Other Intangible Assets,67800000.0
MU,1997-11-30,4,1997,2 - Non-Current Assets,2.4 - Other Non-Current Assets,68300000.0
MU,1997-11-30,4,1997,3 - Current Liabilities,3.1 - Accounts Payable,659700000.0
MU,1997-11-30,4,1997,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1997-11-30,4,1997,3 - Current Liabilities,3.3 - Other Current Liabilities,143900000.0
MU,1997-11-30,4,1997,4 - Non-Current Liabilities,4.1 - Long-Term Debt,744500000.0
MU,1997-11-30,4,1997,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,325800000.0
MU,1997-11-30,4,1997,5 - Equity,5.1 - Stockholders Equity,3028800000.0
MU,1996-11-30,4,1996,1 - Current Assets,1.1 - Cash & Cash Equivalents,222300000.0
MU,1996-11-30,4,1996,1 - Current Assets,1.2 - Short Term Investments,5500000.0
MU,1996-11-30,4,1996,1 - Current Assets,1.3 - Accounts Receivable,315300000.0
MU,1996-11-30,4,1996,1 - Current Assets,1.4 - Inventory,304100000.0
MU,1996-11-30,4,1996,1 - Current Assets,1.5 - Other Current Assets,62900000.0
MU,1996-11-30,4,1996,2 - Non-Current Assets,2.1 - Net PPE,2740100000.0
MU,1996-11-30,4,1996,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1996-11-30,4,1996,2 - Non-Current Assets,2.3 - Other Intangible Assets,42600000.0
MU,1996-11-30,4,1996,2 - Non-Current Assets,2.4 - Other Non-Current Assets,27900000.0
MU,1996-11-30,4,1996,3 - Current Liabilities,3.1 - Accounts Payable,427000000.0
MU,1996-11-30,4,1996,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1996-11-30,4,1996,3 - Current Liabilities,3.3 - Other Current Liabilities,177400000.0
MU,1996-11-30,4,1996,4 - Non-Current Liabilities,4.1 - Long-Term Debt,305600000.0
MU,1996-11-30,4,1996,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,225200000.0
MU,1996-11-30,4,1996,5 - Equity,5.1 - Stockholders Equity,2585500000.0
MU,1995-11-30,4,1995,1 - Current Assets,1.1 - Cash & Cash Equivalents,172800000.0
MU,1995-11-30,4,1995,1 - Current Assets,1.2 - Short Term Investments,434200000.0
MU,1995-11-30,4,1995,1 - Current Assets,1.3 - Accounts Receivable,576700000.0
MU,1995-11-30,4,1995,1 - Current Assets,1.4 - Inventory,266300000.0
MU,1995-11-30,4,1995,1 - Current Assets,1.5 - Other Current Assets,79700000.0
MU,1995-11-30,4,1995,2 - Non-Current Assets,2.1 - Net PPE,1834300000.0
MU,1995-11-30,4,1995,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1995-11-30,4,1995,2 - Non-Current Assets,2.3 - Other Intangible Assets,48000000.0
MU,1995-11-30,4,1995,2 - Non-Current Assets,2.4 - Other Non-Current Assets,66900000.0
MU,1995-11-30,4,1995,3 - Current Liabilities,3.1 - Accounts Payable,808000000.0
MU,1995-11-30,4,1995,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1995-11-30,4,1995,3 - Current Liabilities,3.3 - Other Current Liabilities,144700000.0
MU,1995-11-30,4,1995,4 - Non-Current Liabilities,4.1 - Long-Term Debt,121800000.0
MU,1995-11-30,4,1995,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,177000000.0
MU,1995-11-30,4,1995,5 - Equity,5.1 - Stockholders Equity,2227400000.0
MU,1994-11-30,4,1994,1 - Current Assets,1.1 - Cash & Cash Equivalents,138500000.0
MU,1994-11-30,4,1994,1 - Current Assets,1.2 - Short Term Investments,421300000.0
MU,1994-11-30,4,1994,1 - Current Assets,1.3 - Accounts Receivable,284000000.0
MU,1994-11-30,4,1994,1 - Current Assets,1.4 - Inventory,122700000.0
MU,1994-11-30,4,1994,1 - Current Assets,1.5 - Other Current Assets,22900000.0
MU,1994-11-30,4,1994,2 - Non-Current Assets,2.1 - Net PPE,742300000.0
MU,1994-11-30,4,1994,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1994-11-30,4,1994,2 - Non-Current Assets,2.3 - Other Intangible Assets,46000000.0
MU,1994-11-30,4,1994,2 - Non-Current Assets,2.4 - Other Non-Current Assets,28900000.0
MU,1994-11-30,4,1994,3 - Current Liabilities,3.1 - Accounts Payable,303300000.0
MU,1994-11-30,4,1994,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1994-11-30,4,1994,3 - Current Liabilities,3.3 - Other Current Liabilities,64200000.0
MU,1994-11-30,4,1994,4 - Non-Current Liabilities,4.1 - Long-Term Debt,152800000.0
MU,1994-11-30,4,1994,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,77600000.0
MU,1994-11-30,4,1994,5 - Equity,5.1 - Stockholders Equity,1208700000.0
MU,1993-11-30,4,1993,1 - Current Assets,1.1 - Cash & Cash Equivalents,51800000.0
MU,1993-11-30,4,1993,1 - Current Assets,1.2 - Short Term Investments,0.0
MU,1993-11-30,4,1993,1 - Current Assets,1.3 - Accounts Receivable,332600000.0
MU,1993-11-30,4,1993,1 - Current Assets,1.4 - Inventory,97900000.0
MU,1993-11-30,4,1993,1 - Current Assets,1.5 - Other Current Assets,31400000.0
MU,1993-11-30,4,1993,2 - Non-Current Assets,2.1 - Net PPE,489500000.0
MU,1993-11-30,4,1993,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1993-11-30,4,1993,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
MU,1993-11-30,4,1993,2 - Non-Current Assets,2.4 - Other Non-Current Assets,77800000.0
MU,1993-11-30,4,1993,3 - Current Liabilities,3.1 - Accounts Payable,199600000.0
MU,1993-11-30,4,1993,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1993-11-30,4,1993,3 - Current Liabilities,3.3 - Other Current Liabilities,61000000.0
MU,1993-11-30,4,1993,4 - Non-Current Liabilities,4.1 - Long-Term Debt,41900000.0
MU,1993-11-30,4,1993,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,69000000.0
MU,1993-11-30,4,1993,5 - Equity,5.1 - Stockholders Equity,709500000.0
MU,1992-11-30,4,1992,1 - Current Assets,1.1 - Cash & Cash Equivalents,19800000.0
MU,1992-11-30,4,1992,1 - Current Assets,1.2 - Short Term Investments,0.0
MU,1992-11-30,4,1992,1 - Current Assets,1.3 - Accounts Receivable,80900000.0
MU,1992-11-30,4,1992,1 - Current Assets,1.4 - Inventory,83800000.0
MU,1992-11-30,4,1992,1 - Current Assets,1.5 - Other Current Assets,57700000.0
MU,1992-11-30,4,1992,2 - Non-Current Assets,2.1 - Net PPE,388700000.0
MU,1992-11-30,4,1992,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1992-11-30,4,1992,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
MU,1992-11-30,4,1992,2 - Non-Current Assets,2.4 - Other Non-Current Assets,98900000.0
MU,1992-11-30,4,1992,3 - Current Liabilities,3.1 - Accounts Payable,62500000.0
MU,1992-11-30,4,1992,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1992-11-30,4,1992,3 - Current Liabilities,3.3 - Other Current Liabilities,46400000.0
MU,1992-11-30,4,1992,4 - Non-Current Liabilities,4.1 - Long-Term Debt,56900000.0
MU,1992-11-30,4,1992,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,45800000.0
MU,1992-11-30,4,1992,5 - Equity,5.1 - Stockholders Equity,518200000.0
MU,1991-11-30,4,1991,1 - Current Assets,1.1 - Cash & Cash Equivalents,11400000.0
MU,1991-11-30,4,1991,1 - Current Assets,1.2 - Short Term Investments,0.0
MU,1991-11-30,4,1991,1 - Current Assets,1.3 - Accounts Receivable,54400000.0
MU,1991-11-30,4,1991,1 - Current Assets,1.4 - Inventory,84100000.0
MU,1991-11-30,4,1991,1 - Current Assets,1.5 - Other Current Assets,61500000.0
MU,1991-11-30,4,1991,2 - Non-Current Assets,2.1 - Net PPE,395900000.0
MU,1991-11-30,4,1991,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1991-11-30,4,1991,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
MU,1991-11-30,4,1991,2 - Non-Current Assets,2.4 - Other Non-Current Assets,103000000.0
MU,1991-11-30,4,1991,3 - Current Liabilities,3.1 - Accounts Payable,64300000.0
MU,1991-11-30,4,1991,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1991-11-30,4,1991,3 - Current Liabilities,3.3 - Other Current Liabilities,43000000.0
MU,1991-11-30,4,1991,4 - Non-Current Liabilities,4.1 - Long-Term Debt,65300000.0
MU,1991-11-30,4,1991,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,42500000.0
MU,1991-11-30,4,1991,5 - Equity,5.1 - Stockholders Equity,495200000.0
MU,1990-11-30,4,1990,1 - Current Assets,1.1 - Cash & Cash Equivalents,15500000.0
MU,1990-11-30,4,1990,1 - Current Assets,1.2 - Short Term Investments,0.0
MU,1990-11-30,4,1990,1 - Current Assets,1.3 - Accounts Receivable,41600000.0
MU,1990-11-30,4,1990,1 - Current Assets,1.4 - Inventory,65300000.0
MU,1990-11-30,4,1990,1 - Current Assets,1.5 - Other Current Assets,44100000.0
MU,1990-11-30,4,1990,2 - Non-Current Assets,2.1 - Net PPE,387300000.0
MU,1990-11-30,4,1990,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1990-11-30,4,1990,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
MU,1990-11-30,4,1990,2 - Non-Current Assets,2.4 - Other Non-Current Assets,111300000.0
MU,1990-11-30,4,1990,3 - Current Liabilities,3.1 - Accounts Payable,48100000.0
MU,1990-11-30,4,1990,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1990-11-30,4,1990,3 - Current Liabilities,3.3 - Other Current Liabilities,34100000.0
MU,1990-11-30,4,1990,4 - Non-Current Liabilities,4.1 - Long-Term Debt,76000000.0
MU,1990-11-30,4,1990,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,31300000.0
MU,1990-11-30,4,1990,5 - Equity,5.1 - Stockholders Equity,475600000.0
MU,1989-11-30,4,1989,1 - Current Assets,1.1 - Cash & Cash Equivalents,49400000.0
MU,1989-11-30,4,1989,1 - Current Assets,1.2 - Short Term Investments,0.0
MU,1989-11-30,4,1989,1 - Current Assets,1.3 - Accounts Receivable,45300000.0
MU,1989-11-30,4,1989,1 - Current Assets,1.4 - Inventory,54600000.0
MU,1989-11-30,4,1989,1 - Current Assets,1.5 - Other Current Assets,106900000.0
MU,1989-11-30,4,1989,2 - Non-Current Assets,2.1 - Net PPE,350200000.0
MU,1989-11-30,4,1989,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1989-11-30,4,1989,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
MU,1989-11-30,4,1989,2 - Non-Current Assets,2.4 - Other Non-Current Assets,80600000.0
MU,1989-11-30,4,1989,3 - Current Liabilities,3.1 - Accounts Payable,41200000.0
MU,1989-11-30,4,1989,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1989-11-30,4,1989,3 - Current Liabilities,3.3 - Other Current Liabilities,43400000.0
MU,1989-11-30,4,1989,4 - Non-Current Liabilities,4.1 - Long-Term Debt,83200000.0
MU,1989-11-30,4,1989,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,41500000.0
MU,1989-11-30,4,1989,5 - Equity,5.1 - Stockholders Equity,477700000.0
MU,1988-11-30,4,1988,1 - Current Assets,1.1 - Cash & Cash Equivalents,74000000.0
MU,1988-11-30,4,1988,1 - Current Assets,1.2 - Short Term Investments,0.0
MU,1988-11-30,4,1988,1 - Current Assets,1.3 - Accounts Receivable,55700000.0
MU,1988-11-30,4,1988,1 - Current Assets,1.4 - Inventory,31500000.0
MU,1988-11-30,4,1988,1 - Current Assets,1.5 - Other Current Assets,148200000.0
MU,1988-11-30,4,1988,2 - Non-Current Assets,2.1 - Net PPE,159300000.0
MU,1988-11-30,4,1988,2 - Non-Current Assets,2.2 - Goodwill,0.0
MU,1988-11-30,4,1988,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
MU,1988-11-30,4,1988,2 - Non-Current Assets,2.4 - Other Non-Current Assets,26300000.0
MU,1988-11-30,4,1988,3 - Current Liabilities,3.1 - Accounts Payable,39100000.0
MU,1988-11-30,4,1988,3 - Current Liabilities,3.2 - Accrued Liabilities,0.0
MU,1988-11-30,4,1988,3 - Current Liabilities,3.3 - Other Current Liabilities,30200000.0
MU,1988-11-30,4,1988,4 - Non-Current Liabilities,4.1 - Long-Term Debt,8800000.0
MU,1988-11-30,4,1988,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,24300000.0
MU,1988-11-30,4,1988,5 - Equity,5.1 - Stockholders Equity,392600000.0
NVDA,2021-01-31,4,2020,1 - Current Assets,1.1 - Cash & Cash Equivalents,0.0
NVDA,2021-01-31,4,2020,1 - Current Assets,1.2 - Short Term Investments,11561000000.0
NVDA,2021-01-31,4,2020,1 - Current Assets,1.3 - Accounts Receivable,2429000000.0
NVDA,2021-01-31,4,2020,1 - Current Assets,1.4 - Inventory,1826000000.0
NVDA,2021-01-31,4,2020,1 - Current Assets,1.5 - Other Current Assets,239000000.0
NVDA,2021-01-31,4,2020,2 - Non-Current Assets,2.1 - Net PPE,2856000000.0
NVDA,2021-01-31,4,2020,2 - Non-Current Assets,2.2 - Goodwill,4193000000.0
NVDA,2021-01-31,4,2020,2 - Non-Current Assets,2.3 - Other Intangible Assets,2737000000.0
NVDA,2021-01-31,4,2020,2 - Non-Current Assets,2.4 - Other Non-Current Assets,2950000000.0
NVDA,2021-01-31,4,2020,3 - Current Liabilities,3.1 - Accounts Payable,1201000000.0
NVDA,2021-01-31,4,2020,3 - Current Liabilities,3.2 - Accrued Liabilities,1725000000.0
NVDA,2021-01-31,4,2020,3 - Current Liabilities,3.3 - Other Current Liabilities,999000000.0
NVDA,2021-01-31,4,2020,4 - Non-Current Liabilities,4.1 - Long-Term Debt,6598000000.0
NVDA,2021-01-31,4,2020,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,1375000000.0
NVDA,2021-01-31,4,2020,5 - Equity,5.1 - Stockholders Equity,16893000000.0
NVDA,2020-01-31,4,2019,1 - Current Assets,1.1 - Cash & Cash Equivalents,10896000000.0
NVDA,2020-01-31,4,2019,1 - Current Assets,1.2 - Short Term Investments,1000000.0
NVDA,2020-01-31,4,2019,1 - Current Assets,1.3 - Accounts Receivable,1657000000.0
NVDA,2020-01-31,4,2019,1 - Current Assets,1.4 - Inventory,979000000.0
NVDA,2020-01-31,4,2019,1 - Current Assets,1.5 - Other Current Assets,157000000.0
NVDA,2020-01-31,4,2019,2 - Non-Current Assets,2.1 - Net PPE,2292000000.0
NVDA,2020-01-31,4,2019,2 - Non-Current Assets,2.2 - Goodwill,618000000.0
NVDA,2020-01-31,4,2019,2 - Non-Current Assets,2.3 - Other Intangible Assets,49000000.0
NVDA,2020-01-31,4,2019,2 - Non-Current Assets,2.4 - Other Non-Current Assets,666000000.0
NVDA,2020-01-31,4,2019,3 - Current Liabilities,3.1 - Accounts Payable,802000000.0
NVDA,2020-01-31,4,2019,3 - Current Liabilities,3.2 - Accrued Liabilities,665000000.0
NVDA,2020-01-31,4,2019,3 - Current Liabilities,3.3 - Other Current Liabilities,317000000.0
NVDA,2020-01-31,4,2019,4 - Non-Current Liabilities,4.1 - Long-Term Debt,2552000000.0
NVDA,2020-01-31,4,2019,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,775000000.0
NVDA,2020-01-31,4,2019,5 - Equity,5.1 - Stockholders Equity,12204000000.0
NVDA,2019-01-31,4,2018,1 - Current Assets,1.1 - Cash & Cash Equivalents,782000000.0
NVDA,2019-01-31,4,2018,1 - Current Assets,1.2 - Short Term Investments,6640000000.0
NVDA,2019-01-31,4,2018,1 - Current Assets,1.3 - Accounts Receivable,1424000000.0
NVDA,2019-01-31,4,2018,1 - Current Assets,1.4 - Inventory,1575000000.0
NVDA,2019-01-31,4,2018,1 - Current Assets,1.5 - Other Current Assets,136000000.0
NVDA,2019-01-31,4,2018,2 - Non-Current Assets,2.1 - Net PPE,1404000000.0
NVDA,2019-01-31,4,2018,2 - Non-Current Assets,2.2 - Goodwill,618000000.0
