company,statementDate,quarter,year,accountClassification,account,amount
ON,2016-12-31,4,2016,1 - Gross Profit,1.1 - Revenue,1261000000.0
ON,2016-12-31,4,2016,1 - Gross Profit,1.2 - COGS,-876500000.0
ON,2016-12-31,4,2016,2 - Operating Expenses,2.1 - SG&A,-151600000.0
ON,2016-12-31,4,2016,2 - Operating Expenses,2.2 - R&D,-139800000.0
ON,2016-12-31,4,2016,2 - Operating Expenses,2.3 - Operating Expenses,-32900000.0
ON,2016-12-31,4,2016,3 - Other Income/Expenses,3.1 - Net Interest Expense,-40200000.0
ON,2016-12-31,4,2016,3 - Other Income/Expenses,3.2 - Net Other Expenses,-1800000.0
ON,2016-12-31,4,2016,4 - Taxes,4.1 - Taxes,-92700000.0
ON,2016-09-30,3,2016,1 - Gross Profit,1.1 - Revenue,950900000.0
ON,2016-09-30,3,2016,1 - Gross Profit,1.2 - COGS,-621900000.0
ON,2016-09-30,3,2016,2 - Operating Expenses,2.1 - SG&A,-124300000.0
ON,2016-09-30,3,2016,2 - Operating Expenses,2.2 - R&D,-111500000.0
ON,2016-09-30,3,2016,2 - Operating Expenses,2.3 - Operating Expenses,-24700000.0
ON,2016-09-30,3,2016,3 - Other Income/Expenses,3.1 - Net Interest Expense,-45300000.0
ON,2016-09-30,3,2016,3 - Other Income/Expenses,3.2 - Net Other Expenses,64100000.0
ON,2016-09-30,3,2016,4 - Taxes,4.1 - Taxes,77200000.0
ON,2016-06-30,2,2016,1 - Gross Profit,1.1 - Revenue,877800000.0
ON,2016-06-30,2,2016,1 - Gross Profit,1.2 - COGS,-569900000.0
ON,2016-06-30,2,2016,2 - Operating Expenses,2.1 - SG&A,-98700000.0
ON,2016-06-30,2,2016,2 - Operating Expenses,2.2 - R&D,-103000000.0
ON,2016-06-30,2,2016,2 - Operating Expenses,2.3 - Operating Expenses,-23500000.0
ON,2016-06-30,2,2016,3 - Other Income/Expenses,3.1 - Net Interest Expense,-40000000.0
ON,2016-06-30,2,2016,3 - Other Income/Expenses,3.2 - Net Other Expenses,-9300000.0
ON,2016-06-30,2,2016,4 - Taxes,4.1 - Taxes,8300000.0
ON,2016-03-31,1,2016,1 - Gross Profit,1.1 - Revenue,817200000.0
ON,2016-03-31,1,2016,1 - Gross Profit,1.2 - COGS,-541700000.0
ON,2016-03-31,1,2016,2 - Operating Expenses,2.1 - SG&A,-93700000.0
ON,2016-03-31,1,2016,2 - Operating Expenses,2.2 - R&D,-98000000.0
ON,2016-03-31,1,2016,2 - Operating Expenses,2.3 - Operating Expenses,-23700000.0
ON,2016-03-31,1,2016,3 - Other Income/Expenses,3.1 - Net Interest Expense,-15300000.0
ON,2016-03-31,1,2016,3 - Other Income/Expenses,3.2 - Net Other Expenses,-3100000.0
ON,2016-03-31,1,2016,4 - Taxes,4.1 - Taxes,5700000.0
ON,2015-12-31,4,2015,1 - Gross Profit,1.1 - Revenue,840300000.0
ON,2015-12-31,4,2015,1 - Gross Profit,1.2 - COGS,-560400000.0
ON,2015-12-31,4,2015,2 - Operating Expenses,2.1 - SG&A,-94000000.0
ON,2015-12-31,4,2015,2 - Operating Expenses,2.2 - R&D,-91000000.0
ON,2015-12-31,4,2015,2 - Operating Expenses,2.3 - Operating Expenses,-34600000.0
ON,2015-12-31,4,2015,3 - Other Income/Expenses,3.1 - Net Interest Expense,-14600000.0
ON,2015-12-31,4,2015,3 - Other Income/Expenses,3.2 - Net Other Expenses,-5000000.0
ON,2015-12-31,4,2015,4 - Taxes,4.1 - Taxes,-13400000.0
ON,2015-09-30,3,2015,1 - Gross Profit,1.1 - Revenue,904200000.0
ON,2015-09-30,3,2015,1 - Gross Profit,1.2 - COGS,-595700000.0
ON,2015-09-30,3,2015,2 - Operating Expenses,2.1 - SG&A,-97200000.0
ON,2015-09-30,3,2015,2 - Operating Expenses,2.2 - R&D,-104900000.0
ON,2015-09-30,3,2015,2 - Operating Expenses,2.3 - Operating Expenses,-33600000.0
ON,2015-09-30,3,2015,3 - Other Income/Expenses,3.1 - Net Interest Expense,-14700000.0
ON,2015-09-30,3,2015,3 - Other Income/Expenses,3.2 - Net Other Expenses,-1300000.0
ON,2015-09-30,3,2015,4 - Taxes,4.1 - Taxes,10500000.0
ON,2015-06-30,2,2015,1 - Gross Profit,1.1 - Revenue,880500000.0
ON,2015-06-30,2,2015,1 - Gross Profit,1.2 - COGS,-576100000.0
ON,2015-06-30,2,2015,2 - Operating Expenses,2.1 - SG&A,-95400000.0
ON,2015-06-30,2,2015,2 - Operating Expenses,2.2 - R&D,-100400000.0
ON,2015-06-30,2,2015,2 - Operating Expenses,2.3 - Operating Expenses,-33600000.0
ON,2015-06-30,2,2015,3 - Other Income/Expenses,3.1 - Net Interest Expense,-10400000.0
ON,2015-06-30,2,2015,3 - Other Income/Expenses,3.2 - Net Other Expenses,-5500000.0
ON,2015-06-30,2,2015,4 - Taxes,4.1 - Taxes,8400000.0
ON,2015-03-31,1,2015,1 - Gross Profit,1.1 - Revenue,870800000.0
ON,2015-03-31,1,2015,1 - Gross Profit,1.2 - COGS,-570400000.0
ON,2015-03-31,1,2015,2 - Operating Expenses,2.1 - SG&A,-100000000.0
ON,2015-03-31,1,2015,2 - Operating Expenses,2.2 - R&D,-100400000.0
ON,2015-03-31,1,2015,2 - Operating Expenses,2.3 - Operating Expenses,-33900000.0
ON,2015-03-31,1,2015,3 - Other Income/Expenses,3.1 - Net Interest Expense,-8900000.0
ON,2015-03-31,1,2015,3 - Other Income/Expenses,3.2 - Net Other Expenses,6000000.0
ON,2015-03-31,1,2015,4 - Taxes,4.1 - Taxes,8100000.0
ON,2014-12-31,4,2014,1 - Gross Profit,1.1 - Revenue,864200000.0
ON,2014-12-31,4,2014,1 - Gross Profit,1.2 - COGS,-587200000.0
ON,2014-12-31,4,2014,2 - Operating Expenses,2.1 - SG&A,-103300000.0
ON,2014-12-31,4,2014,2 - Operating Expenses,2.2 - R&D,-110900000.0
ON,2014-12-31,4,2014,2 - Operating Expenses,2.3 - Operating Expenses,-26400000.0
ON,2014-12-31,4,2014,3 - Other Income/Expenses,3.1 - Net Interest Expense,-8600000.0
ON,2014-12-31,4,2014,3 - Other Income/Expenses,3.2 - Net Other Expenses,-21800000.0
ON,2014-12-31,4,2014,4 - Taxes,4.1 - Taxes,4300000.0
ON,2014-09-30,3,2014,1 - Gross Profit,1.1 - Revenue,833500000.0
ON,2014-09-30,3,2014,1 - Gross Profit,1.2 - COGS,-549400000.0
ON,2014-09-30,3,2014,2 - Operating Expenses,2.1 - SG&A,-99600000.0
ON,2014-09-30,3,2014,2 - Operating Expenses,2.2 - R&D,-93400000.0
ON,2014-09-30,3,2014,2 - Operating Expenses,2.3 - Operating Expenses,-23400000.0
ON,2014-09-30,3,2014,3 - Other Income/Expenses,3.1 - Net Interest Expense,-8400000.0
ON,2014-09-30,3,2014,3 - Other Income/Expenses,3.2 - Net Other Expenses,-11000000.0
ON,2014-09-30,3,2014,4 - Taxes,4.1 - Taxes,6700000.0
ON,2014-06-30,2,2014,1 - Gross Profit,1.1 - Revenue,757600000.0
ON,2014-06-30,2,2014,1 - Gross Profit,1.2 - COGS,-484600000.0
ON,2014-06-30,2,2014,2 - Operating Expenses,2.1 - SG&A,-92600000.0
ON,2014-06-30,2,2014,2 - Operating Expenses,2.2 - R&D,-84200000.0
ON,2014-06-30,2,2014,2 - Operating Expenses,2.3 - Operating Expenses,-10400000.0
ON,2014-06-30,2,2014,3 - Other Income/Expenses,3.1 - Net Interest Expense,-7700000.0
ON,2014-06-30,2,2014,3 - Other Income/Expenses,3.2 - Net Other Expenses,-5300000.0
ON,2014-06-30,2,2014,4 - Taxes,4.1 - Taxes,-15200000.0
ON,2014-03-31,1,2014,1 - Gross Profit,1.1 - Revenue,706500000.0
ON,2014-03-31,1,2014,1 - Gross Profit,1.2 - COGS,-455700000.0
ON,2014-03-31,1,2014,2 - Operating Expenses,2.1 - SG&A,-85400000.0
ON,2014-03-31,1,2014,2 - Operating Expenses,2.2 - R&D,-78100000.0
ON,2014-03-31,1,2014,2 - Operating Expenses,2.3 - Operating Expenses,-8200000.0
ON,2014-03-31,1,2014,3 - Other Income/Expenses,3.1 - Net Interest Expense,-7900000.0
ON,2014-03-31,1,2014,3 - Other Income/Expenses,3.2 - Net Other Expenses,-6400000.0
ON,2014-03-31,1,2014,4 - Taxes,4.1 - Taxes,6400000.0
ON,2013-12-31,4,2013,1 - Gross Profit,1.1 - Revenue,718000000.0
ON,2013-12-31,4,2013,1 - Gross Profit,1.2 - COGS,-465100000.0
ON,2013-12-31,4,2013,2 - Operating Expenses,2.1 - SG&A,-81500000.0
ON,2013-12-31,4,2013,2 - Operating Expenses,2.2 - R&D,-78700000.0
ON,2013-12-31,4,2013,2 - Operating Expenses,2.3 - Operating Expenses,-8300000.0
ON,2013-12-31,4,2013,3 - Other Income/Expenses,3.1 - Net Interest Expense,-9700000.0
ON,2013-12-31,4,2013,3 - Other Income/Expenses,3.2 - Net Other Expenses,-22600000.0
ON,2013-12-31,4,2013,4 - Taxes,4.1 - Taxes,23400000.0
ON,2013-09-30,3,2013,1 - Gross Profit,1.1 - Revenue,715400000.0
ON,2013-09-30,3,2013,1 - Gross Profit,1.2 - COGS,-466200000.0
ON,2013-09-30,3,2013,2 - Operating Expenses,2.1 - SG&A,-78700000.0
ON,2013-09-30,3,2013,2 - Operating Expenses,2.2 - R&D,-84000000.0
ON,2013-09-30,3,2013,2 - Operating Expenses,2.3 - Operating Expenses,-8200000.0
ON,2013-09-30,3,2013,3 - Other Income/Expenses,3.1 - Net Interest Expense,-8900000.0
ON,2013-09-30,3,2013,3 - Other Income/Expenses,3.2 - Net Other Expenses,-12400000.0
ON,2013-09-30,3,2013,4 - Taxes,4.1 - Taxes,5200000.0
ON,2013-06-30,2,2013,1 - Gross Profit,1.1 - Revenue,688300000.0
ON,2013-06-30,2,2013,1 - Gross Profit,1.2 - COGS,-456500000.0
ON,2013-06-30,2,2013,2 - Operating Expenses,2.1 - SG&A,-83500000.0
ON,2013-06-30,2,2013,2 - Operating Expenses,2.2 - R&D,-83100000.0
ON,2013-06-30,2,2013,2 - Operating Expenses,2.3 - Operating Expenses,-8200000.0
ON,2013-06-30,2,2013,3 - Other Income/Expenses,3.1 - Net Interest Expense,-8900000.0
ON,2013-06-30,2,2013,3 - Other Income/Expenses,3.2 - Net Other Expenses,-2000000.0
ON,2013-06-30,2,2013,4 - Taxes,4.1 - Taxes,-1600000.0
ON,2013-03-31,1,2013,1 - Gross Profit,1.1 - Revenue,661000000.0
ON,2013-03-31,1,2013,1 - Gross Profit,1.2 - COGS,-456500000.0
ON,2013-03-31,1,2013,2 - Operating Expenses,2.1 - SG&A,-76000000.0
ON,2013-03-31,1,2013,2 - Operating Expenses,2.2 - R&D,-88400000.0
ON,2013-03-31,1,2013,2 - Operating Expenses,2.3 - Operating Expenses,-8400000.0
ON,2013-03-31,1,2013,3 - Other Income/Expenses,3.1 - Net Interest Expense,-9800000.0
ON,2013-03-31,1,2013,3 - Other Income/Expenses,3.2 - Net Other Expenses,3800000.0
ON,2013-03-31,1,2013,4 - Taxes,4.1 - Taxes,3100000.0
ON,2012-12-31,4,2012,1 - Gross Profit,1.1 - Revenue,680200000.0
ON,2012-12-31,4,2012,1 - Gross Profit,1.2 - COGS,-469800000.0
ON,2012-12-31,4,2012,2 - Operating Expenses,2.1 - SG&A,-85000000.0
ON,2012-12-31,4,2012,2 - Operating Expenses,2.2 - R&D,-88200000.0
ON,2012-12-31,4,2012,2 - Operating Expenses,2.3 - Operating Expenses,-11100000.0
ON,2012-12-31,4,2012,3 - Other Income/Expenses,3.1 - Net Interest Expense,-12300000.0
ON,2012-12-31,4,2012,3 - Other Income/Expenses,3.2 - Net Other Expenses,-155100000.0
ON,2012-12-31,4,2012,4 - Taxes,4.1 - Taxes,-3100000.0
ON,2012-09-30,3,2012,1 - Gross Profit,1.1 - Revenue,725500000.0
ON,2012-09-30,3,2012,1 - Gross Profit,1.2 - COGS,-487500000.0
ON,2012-09-30,3,2012,2 - Operating Expenses,2.1 - SG&A,-81000000.0
ON,2012-09-30,3,2012,2 - Operating Expenses,2.2 - R&D,-90100000.0
ON,2012-09-30,3,2012,2 - Operating Expenses,2.3 - Operating Expenses,-11100000.0
ON,2012-09-30,3,2012,3 - Other Income/Expenses,3.1 - Net Interest Expense,-13300000.0
ON,2012-09-30,3,2012,3 - Other Income/Expenses,3.2 - Net Other Expenses,-22600000.0
ON,2012-09-30,3,2012,4 - Taxes,4.1 - Taxes,7400000.0
ON,2012-06-30,2,2012,1 - Gross Profit,1.1 - Revenue,744800000.0
ON,2012-06-30,2,2012,1 - Gross Profit,1.2 - COGS,-486500000.0
ON,2012-06-30,2,2012,2 - Operating Expenses,2.1 - SG&A,-87900000.0
ON,2012-06-30,2,2012,2 - Operating Expenses,2.2 - R&D,-97800000.0
ON,2012-06-30,2,2012,2 - Operating Expenses,2.3 - Operating Expenses,-11100000.0
ON,2012-06-30,2,2012,3 - Other Income/Expenses,3.1 - Net Interest Expense,-13800000.0
ON,2012-06-30,2,2012,3 - Other Income/Expenses,3.2 - Net Other Expenses,-32300000.0
ON,2012-06-30,2,2012,4 - Taxes,4.1 - Taxes,8500000.0
ON,2012-03-31,1,2012,1 - Gross Profit,1.1 - Revenue,744400000.0
ON,2012-03-31,1,2012,1 - Gross Profit,1.2 - COGS,-499200000.0
ON,2012-03-31,1,2012,2 - Operating Expenses,2.1 - SG&A,-87600000.0
ON,2012-03-31,1,2012,2 - Operating Expenses,2.2 - R&D,-91400000.0
ON,2012-03-31,1,2012,2 - Operating Expenses,2.3 - Operating Expenses,-11100000.0
ON,2012-03-31,1,2012,3 - Other Income/Expenses,3.1 - Net Interest Expense,-15200000.0
ON,2012-03-31,1,2012,3 - Other Income/Expenses,3.2 - Net Other Expenses,-6800000.0
ON,2012-03-31,1,2012,4 - Taxes,4.1 - Taxes,4900000.0
ON,2011-12-31,4,2011,1 - Gross Profit,1.1 - Revenue,767900000.0
ON,2011-12-31,4,2011,1 - Gross Profit,1.2 - COGS,-528700000.0
ON,2011-12-31,4,2011,2 - Operating Expenses,2.1 - SG&A,-87200000.0
ON,2011-12-31,4,2011,2 - Operating Expenses,2.2 - R&D,-90700000.0
ON,2011-12-31,4,2011,2 - Operating Expenses,2.3 - Operating Expenses,-11000000.0
ON,2011-12-31,4,2011,3 - Other Income/Expenses,3.1 - Net Interest Expense,-16100000.0
ON,2011-12-31,4,2011,3 - Other Income/Expenses,3.2 - Net Other Expenses,-73700000.0
ON,2011-12-31,4,2011,4 - Taxes,4.1 - Taxes,3000000.0
ON,2011-09-30,3,2011,1 - Gross Profit,1.1 - Revenue,898000000.0
ON,2011-09-30,3,2011,1 - Gross Profit,1.2 - COGS,-636900000.0
ON,2011-09-30,3,2011,2 - Operating Expenses,2.1 - SG&A,-100300000.0
ON,2011-09-30,3,2011,2 - Operating Expenses,2.2 - R&D,-91500000.0
ON,2011-09-30,3,2011,2 - Operating Expenses,2.3 - Operating Expenses,-10600000.0
ON,2011-09-30,3,2011,3 - Other Income/Expenses,3.1 - Net Interest Expense,-16600000.0
ON,2011-09-30,3,2011,3 - Other Income/Expenses,3.2 - Net Other Expenses,-73800000.0
ON,2011-09-30,3,2011,4 - Taxes,4.1 - Taxes,17700000.0
ON,2011-06-30,2,2011,1 - Gross Profit,1.1 - Revenue,905800000.0
ON,2011-06-30,2,2011,1 - Gross Profit,1.2 - COGS,-639700000.0
ON,2011-06-30,2,2011,2 - Operating Expenses,2.1 - SG&A,-103500000.0
ON,2011-06-30,2,2011,2 - Operating Expenses,2.2 - R&D,-89200000.0
ON,2011-06-30,2,2011,2 - Operating Expenses,2.3 - Operating Expenses,-11400000.0
ON,2011-06-30,2,2011,3 - Other Income/Expenses,3.1 - Net Interest Expense,-17600000.0
ON,2011-06-30,2,2011,3 - Other Income/Expenses,3.2 - Net Other Expenses,600000.0
ON,2011-06-30,2,2011,4 - Taxes,4.1 - Taxes,4000000.0
ON,2011-03-31,1,2011,1 - Gross Profit,1.1 - Revenue,870600000.0
ON,2011-03-31,1,2011,1 - Gross Profit,1.2 - COGS,-628200000.0
ON,2011-03-31,1,2011,2 - Operating Expenses,2.1 - SG&A,-96500000.0
ON,2011-03-31,1,2011,2 - Operating Expenses,2.2 - R&D,-91100000.0
ON,2011-03-31,1,2011,2 - Operating Expenses,2.3 - Operating Expenses,-9700000.0
ON,2011-03-31,1,2011,3 - Other Income/Expenses,3.1 - Net Interest Expense,-17500000.0
ON,2011-03-31,1,2011,3 - Other Income/Expenses,3.2 - Net Other Expenses,48700000.0
ON,2011-03-31,1,2011,4 - Taxes,4.1 - Taxes,1500000.0
ON,2010-12-31,4,2010,1 - Gross Profit,1.1 - Revenue,579200000.0
ON,2010-12-31,4,2010,1 - Gross Profit,1.2 - COGS,-341600000.0
ON,2010-12-31,4,2010,2 - Operating Expenses,2.1 - SG&A,-69900000.0
ON,2010-12-31,4,2010,2 - Operating Expenses,2.2 - R&D,-59400000.0
ON,2010-12-31,4,2010,2 - Operating Expenses,2.3 - Operating Expenses,-7900000.0
ON,2010-12-31,4,2010,3 - Other Income/Expenses,3.1 - Net Interest Expense,-16300000.0
ON,2010-12-31,4,2010,3 - Other Income/Expenses,3.2 - Net Other Expenses,-19500000.0
ON,2010-12-31,4,2010,4 - Taxes,4.1 - Taxes,3600000.0
ON,2010-09-30,3,2010,1 - Gross Profit,1.1 - Revenue,600700000.0
ON,2010-09-30,3,2010,1 - Gross Profit,1.2 - COGS,-354200000.0
ON,2010-09-30,3,2010,2 - Operating Expenses,2.1 - SG&A,-66700000.0
ON,2010-09-30,3,2010,2 - Operating Expenses,2.2 - R&D,-63300000.0
ON,2010-09-30,3,2010,2 - Operating Expenses,2.3 - Operating Expenses,-7900000.0
ON,2010-09-30,3,2010,3 - Other Income/Expenses,3.1 - Net Interest Expense,-13900000.0
ON,2010-09-30,3,2010,3 - Other Income/Expenses,3.2 - Net Other Expenses,-1700000.0
ON,2010-09-30,3,2010,4 - Taxes,4.1 - Taxes,5200000.0
ON,2010-06-30,2,2010,1 - Gross Profit,1.1 - Revenue,583300000.0
ON,2010-06-30,2,2010,1 - Gross Profit,1.2 - COGS,-339500000.0
ON,2010-06-30,2,2010,2 - Operating Expenses,2.1 - SG&A,-71800000.0
ON,2010-06-30,2,2010,2 - Operating Expenses,2.2 - R&D,-60100000.0
ON,2010-06-30,2,2010,2 - Operating Expenses,2.3 - Operating Expenses,-8100000.0
ON,2010-06-30,2,2010,3 - Other Income/Expenses,3.1 - Net Interest Expense,-14400000.0
ON,2010-06-30,2,2010,3 - Other Income/Expenses,3.2 - Net Other Expenses,-6400000.0
ON,2010-06-30,2,2010,4 - Taxes,4.1 - Taxes,4300000.0
ON,2010-03-31,1,2010,1 - Gross Profit,1.1 - Revenue,550200000.0
ON,2010-03-31,1,2010,1 - Gross Profit,1.2 - COGS,-322100000.0
ON,2010-03-31,1,2010,2 - Operating Expenses,2.1 - SG&A,-67100000.0
ON,2010-03-31,1,2010,2 - Operating Expenses,2.2 - R&D,-65200000.0
ON,2010-03-31,1,2010,2 - Operating Expenses,2.3 - Operating Expenses,-7800000.0
ON,2010-03-31,1,2010,3 - Other Income/Expenses,3.1 - Net Interest Expense,-16300000.0
ON,2010-03-31,1,2010,3 - Other Income/Expenses,3.2 - Net Other Expenses,-6600000.0
ON,2010-03-31,1,2010,4 - Taxes,4.1 - Taxes,2100000.0
ON,2009-12-31,4,2009,1 - Gross Profit,1.1 - Revenue,532200000.0
ON,2009-12-31,4,2009,1 - Gross Profit,1.2 - COGS,-302500000.0
ON,2009-12-31,4,2009,2 - Operating Expenses,2.1 - SG&A,-53600000.0
ON,2009-12-31,4,2009,2 - Operating Expenses,2.2 - R&D,-50700000.0
ON,2009-12-31,4,2009,2 - Operating Expenses,2.3 - Operating Expenses,-42300000.0
ON,2009-12-31,4,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,-15300000.0
ON,2009-12-31,4,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,200000.0
ON,2009-12-31,4,2009,4 - Taxes,4.1 - Taxes,0.0
ON,2009-09-30,3,2009,1 - Gross Profit,1.1 - Revenue,472900000.0
ON,2009-09-30,3,2009,1 - Gross Profit,1.2 - COGS,-297100000.0
ON,2009-09-30,3,2009,2 - Operating Expenses,2.1 - SG&A,-57100000.0
ON,2009-09-30,3,2009,2 - Operating Expenses,2.2 - R&D,-53800000.0
ON,2009-09-30,3,2009,2 - Operating Expenses,2.3 - Operating Expenses,-7300000.0
ON,2009-09-30,3,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,-15700000.0
ON,2009-09-30,3,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,-9400000.0
ON,2009-09-30,3,2009,4 - Taxes,4.1 - Taxes,2600000.0
ON,2009-06-30,2,2009,1 - Gross Profit,1.1 - Revenue,419800000.0
ON,2009-06-30,2,2009,1 - Gross Profit,1.2 - COGS,-281600000.0
ON,2009-06-30,2,2009,2 - Operating Expenses,2.1 - SG&A,-58400000.0
ON,2009-06-30,2,2009,2 - Operating Expenses,2.2 - R&D,-50700000.0
ON,2009-06-30,2,2009,2 - Operating Expenses,2.3 - Operating Expenses,-7300000.0
ON,2009-06-30,2,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,-15500000.0
ON,2009-06-30,2,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,-9500000.0
ON,2009-06-30,2,2009,4 - Taxes,4.1 - Taxes,-200000.0
ON,2009-03-31,1,2009,1 - Gross Profit,1.1 - Revenue,379100000.0
ON,2009-03-31,1,2009,1 - Gross Profit,1.2 - COGS,-267000000.0
ON,2009-03-31,1,2009,2 - Operating Expenses,2.1 - SG&A,-56300000.0
ON,2009-03-31,1,2009,2 - Operating Expenses,2.2 - R&D,-43600000.0
ON,2009-03-31,1,2009,2 - Operating Expenses,2.3 - Operating Expenses,-7200000.0
ON,2009-03-31,1,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,-17300000.0
ON,2009-03-31,1,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,-14000000.0
ON,2009-03-31,1,2009,4 - Taxes,4.1 - Taxes,7600000.0
ON,2008-12-31,4,2008,1 - Gross Profit,1.1 - Revenue,488700000.0
ON,2008-12-31,4,2008,1 - Gross Profit,1.2 - COGS,-303000000.0
ON,2008-12-31,4,2008,2 - Operating Expenses,2.1 - SG&A,-65900000.0
ON,2008-12-31,4,2008,2 - Operating Expenses,2.2 - R&D,-58900000.0
ON,2008-12-31,4,2008,2 - Operating Expenses,2.3 - Operating Expenses,-7000000.0
ON,2008-12-31,4,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
ON,2008-12-31,4,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-557600000.0
ON,2008-12-31,4,2008,4 - Taxes,4.1 - Taxes,3000000.0
ON,2008-09-30,3,2008,1 - Gross Profit,1.1 - Revenue,581500000.0
ON,2008-09-30,3,2008,1 - Gross Profit,1.2 - COGS,-359900000.0
ON,2008-09-30,3,2008,2 - Operating Expenses,2.1 - SG&A,-71500000.0
ON,2008-09-30,3,2008,2 - Operating Expenses,2.2 - R&D,-67200000.0
ON,2008-09-30,3,2008,2 - Operating Expenses,2.3 - Operating Expenses,-6800000.0
ON,2008-09-30,3,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
ON,2008-09-30,3,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-10000000.0
ON,2008-09-30,3,2008,4 - Taxes,4.1 - Taxes,4900000.0
ON,2008-06-30,2,2008,1 - Gross Profit,1.1 - Revenue,562700000.0
ON,2008-06-30,2,2008,1 - Gross Profit,1.2 - COGS,-371100000.0
ON,2008-06-30,2,2008,2 - Operating Expenses,2.1 - SG&A,-69800000.0
ON,2008-06-30,2,2008,2 - Operating Expenses,2.2 - R&D,-67500000.0
ON,2008-06-30,2,2008,2 - Operating Expenses,2.3 - Operating Expenses,-6700000.0
ON,2008-06-30,2,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
ON,2008-06-30,2,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-20800000.0
ON,2008-06-30,2,2008,4 - Taxes,4.1 - Taxes,-17800000.0
ON,2008-03-31,1,2008,1 - Gross Profit,1.1 - Revenue,421900000.0
ON,2008-03-31,1,2008,1 - Gross Profit,1.2 - COGS,-275300000.0
ON,2008-03-31,1,2008,2 - Operating Expenses,2.1 - SG&A,-49600000.0
ON,2008-03-31,1,2008,2 - Operating Expenses,2.2 - R&D,-40300000.0
ON,2008-03-31,1,2008,2 - Operating Expenses,2.3 - Operating Expenses,-2400000.0
ON,2008-03-31,1,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
ON,2008-03-31,1,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-32700000.0
ON,2008-03-31,1,2008,4 - Taxes,4.1 - Taxes,800000.0
ON,2007-12-31,4,2007,1 - Gross Profit,1.1 - Revenue,407900000.0
ON,2007-12-31,4,2007,1 - Gross Profit,1.2 - COGS,-255600000.0
ON,2007-12-31,4,2007,2 - Operating Expenses,2.1 - SG&A,-46100000.0
ON,2007-12-31,4,2007,2 - Operating Expenses,2.2 - R&D,-35400000.0
ON,2007-12-31,4,2007,2 - Operating Expenses,2.3 - Operating Expenses,0.0
ON,2007-12-31,4,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
ON,2007-12-31,4,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,-6600000.0
ON,2007-12-31,4,2007,4 - Taxes,4.1 - Taxes,3100000.0
ON,2007-09-30,3,2007,1 - Gross Profit,1.1 - Revenue,402900000.0
ON,2007-09-30,3,2007,1 - Gross Profit,1.2 - COGS,-247300000.0
ON,2007-09-30,3,2007,2 - Operating Expenses,2.1 - SG&A,-46000000.0
ON,2007-09-30,3,2007,2 - Operating Expenses,2.2 - R&D,-34400000.0
ON,2007-09-30,3,2007,2 - Operating Expenses,2.3 - Operating Expenses,0.0
ON,2007-09-30,3,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
ON,2007-09-30,3,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,-8300000.0
ON,2007-09-30,3,2007,4 - Taxes,4.1 - Taxes,3100000.0
ON,2007-06-30,2,2007,1 - Gross Profit,1.1 - Revenue,381200000.0
ON,2007-06-30,2,2007,1 - Gross Profit,1.2 - COGS,-235200000.0
ON,2007-06-30,2,2007,2 - Operating Expenses,2.1 - SG&A,-42100000.0
ON,2007-06-30,2,2007,2 - Operating Expenses,2.2 - R&D,-32400000.0
ON,2007-06-30,2,2007,2 - Operating Expenses,2.3 - Operating Expenses,0.0
ON,2007-06-30,2,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
ON,2007-06-30,2,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,-6500000.0
ON,2007-06-30,2,2007,4 - Taxes,4.1 - Taxes,1700000.0
ON,2007-03-31,1,2007,1 - Gross Profit,1.1 - Revenue,374200000.0
ON,2007-03-31,1,2007,1 - Gross Profit,1.2 - COGS,-237600000.0
ON,2007-03-31,1,2007,2 - Operating Expenses,2.1 - SG&A,-43100000.0
ON,2007-03-31,1,2007,2 - Operating Expenses,2.2 - R&D,-30800000.0
ON,2007-03-31,1,2007,2 - Operating Expenses,2.3 - Operating Expenses,0.0
ON,2007-03-31,1,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
ON,2007-03-31,1,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,-7500000.0
ON,2007-03-31,1,2007,4 - Taxes,4.1 - Taxes,1200000.0
