Date,Open,High,Low,Close,Adj Close,Volume
2005-09-01,5.730000,5.900000,4.570000,5.150000,5.150000,39803200
2005-10-01,5.180000,5.320000,3.910000,4.640000,4.640000,57625400
2005-11-01,4.630000,5.860000,4.570000,5.800000,5.800000,38743300
2005-12-01,5.950000,6.350000,5.270000,5.530000,5.530000,53774000
2006-01-01,5.540000,7.680000,5.540000,7.510000,7.510000,77716800
2006-02-01,7.440000,7.570000,6.460000,6.590000,6.590000,67142300
2006-03-01,6.590000,7.350000,6.280000,7.260000,7.260000,76808300
2006-04-01,7.270000,7.540000,6.520000,7.170000,7.170000,77617400
2006-05-01,7.270000,7.370000,5.500000,6.040000,6.040000,85426800
2006-06-01,6.040000,6.500000,5.370000,5.880000,5.880000,65754600
2006-07-01,5.820000,6.450000,5.120000,6.300000,6.300000,69200200
2006-08-01,6.270000,6.530000,5.450000,5.990000,5.990000,129072900
2006-09-01,6.060000,6.650000,5.800000,5.880000,5.880000,110097300
2006-10-01,5.880000,6.480000,5.750000,6.220000,6.220000,111780400
2006-11-01,6.230000,6.520000,5.790000,6.440000,6.440000,80703700
2006-12-01,6.440000,7.940000,6.250000,7.570000,7.570000,246214200
2007-01-01,7.570000,8.740000,7.330000,8.360000,8.360000,140505900
2007-02-01,9.050000,10.880000,9.000000,9.820000,9.820000,205074200
2007-03-01,9.280000,10.410000,8.690000,8.920000,8.920000,206649000
2007-04-01,8.780000,11.750000,8.740000,10.710000,10.710000,192631900
2007-05-01,10.720000,11.550000,10.400000,10.740000,10.740000,180888700
2007-06-01,10.810000,11.220000,10.320000,10.720000,10.720000,126164100
2007-07-01,10.770000,12.520000,10.600000,11.820000,11.820000,125360900
2007-08-01,11.740000,12.240000,10.240000,11.720000,11.720000,132462400
2007-09-01,11.950000,13.150000,11.200000,12.560000,12.560000,114438300
2007-10-01,12.610000,13.070000,9.730000,10.200000,10.200000,198496900
2007-11-01,10.200000,10.200000,8.200000,9.190000,9.190000,174002600
2007-12-01,9.250000,9.350000,7.780000,8.880000,8.880000,156408800
2008-01-01,8.990000,9.060000,6.330000,6.480000,6.480000,183287900
2008-02-01,6.640000,7.370000,5.660000,6.000000,6.000000,161368900
2008-03-01,6.020000,6.140000,4.860000,5.680000,5.680000,215605600
2008-04-01,5.850000,7.660000,5.800000,7.470000,7.470000,209509700
2008-05-01,7.490000,10.850000,7.390000,9.890000,9.890000,268429900
2008-06-01,9.960000,10.090000,8.610000,9.170000,9.170000,241997000
2008-07-01,9.050000,9.900000,8.130000,9.390000,9.390000,232435900
2008-08-01,9.400000,10.720000,8.980000,9.470000,9.470000,241135600
2008-09-01,9.620000,9.680000,5.990000,6.760000,6.760000,278264900
2008-10-01,6.740000,6.790000,3.850000,5.110000,5.110000,286475500
2008-11-01,5.340000,5.870000,2.350000,2.920000,2.920000,193597200
2008-12-01,2.880000,4.010000,2.600000,3.400000,3.400000,163427700
2009-01-01,3.430000,4.830000,3.380000,4.170000,4.170000,190606100
2009-02-01,4.140000,5.100000,3.170000,3.660000,3.660000,192195800
2009-03-01,3.640000,4.720000,3.200000,3.900000,3.900000,232821300
2009-04-01,4.110000,6.200000,4.020000,5.420000,5.420000,191402200
2009-05-01,5.380000,6.850000,5.280000,6.820000,6.820000,238988300
2009-06-01,7.000000,7.150000,5.970000,6.860000,6.860000,208809400
2009-07-01,6.950000,7.840000,6.300000,7.300000,7.300000,196845500
2009-08-01,7.400000,8.380000,7.290000,8.070000,8.070000,231990400
2009-09-01,8.180000,9.120000,7.860000,8.250000,8.250000,188427400
2009-10-01,8.440000,8.450000,6.540000,6.690000,6.690000,281504400
2009-11-01,6.690000,8.320000,6.320000,7.760000,7.760000,210615000
2009-12-01,7.830000,9.010000,7.830000,8.820000,8.820000,159693500
2010-01-01,8.860000,9.110000,7.060000,7.210000,7.210000,182717400
2010-02-01,7.230000,8.350000,7.200000,7.960000,7.960000,202240700
2010-03-01,8.000000,8.460000,7.700000,8.000000,8.000000,253187500
2010-04-01,8.110000,8.920000,7.880000,7.960000,7.960000,220859200
2010-05-01,8.000000,8.270000,6.800000,7.310000,7.310000,266441000
2010-06-01,7.280000,7.450000,6.360000,6.380000,6.380000,204605800
2010-07-01,6.400000,7.450000,6.170000,6.750000,6.750000,156420900
2010-08-01,6.750000,6.990000,6.080000,6.180000,6.180000,157842500
2010-09-01,6.280000,7.340000,6.070000,7.210000,7.210000,148254200
2010-10-01,7.220000,7.720000,6.870000,7.670000,7.670000,136846700
2010-11-01,7.730000,8.330000,7.520000,8.160000,8.160000,120829000
2010-12-01,8.250000,9.970000,8.240000,9.880000,9.880000,135792100
2011-01-01,10.050000,11.950000,9.820000,11.050000,11.050000,216362400
2011-02-01,11.100000,11.870000,10.330000,11.150000,11.150000,157546700
2011-03-01,11.220000,11.590000,9.400000,9.860000,9.860000,163150800
2011-04-01,9.950000,10.550000,9.210000,10.500000,10.500000,114270900
2011-05-01,10.550000,11.850000,10.160000,11.220000,11.220000,146258600
2011-06-01,11.170000,11.250000,9.520000,10.470000,10.470000,128170800
2011-07-01,10.550000,10.770000,8.550000,8.690000,8.690000,169970800
2011-08-01,8.880000,8.910000,6.620000,7.270000,7.270000,183799500
2011-09-01,7.270000,8.420000,6.590000,7.180000,7.180000,142334400
2011-10-01,7.090000,8.290000,6.530000,7.570000,7.570000,237124600
2011-11-01,7.150000,8.410000,6.900000,7.530000,7.530000,177805000
2011-12-01,7.510000,8.280000,6.920000,7.720000,7.720000,137615200
2012-01-01,7.830000,9.170000,7.620000,8.700000,8.700000,175985500
2012-02-01,8.820000,9.850000,8.710000,9.070000,9.070000,152496000
2012-03-01,9.120000,9.310000,8.290000,9.010000,9.010000,118140900
2012-04-01,8.940000,9.030000,7.820000,8.260000,8.260000,124138700
2012-05-01,8.250000,8.970000,6.500000,6.740000,6.740000,219146100
2012-06-01,6.540000,8.010000,6.250000,7.100000,7.100000,167547200
2012-07-01,7.170000,7.230000,6.200000,6.940000,6.940000,135132100
2012-08-01,6.970000,7.050000,6.140000,6.230000,6.230000,236196500
2012-09-01,6.190000,6.950000,6.000000,6.180000,6.180000,150582000
2012-10-01,6.190000,6.400000,5.840000,6.150000,6.150000,139759100
2012-11-01,6.160000,6.810000,5.700000,6.620000,6.620000,159688100
2012-12-01,6.730000,7.110000,6.570000,7.050000,7.050000,107410700
2013-01-01,7.250000,8.070000,7.200000,7.860000,7.860000,152664900
2013-02-01,8.040000,8.710000,7.770000,8.010000,8.010000,150014900
2013-03-01,7.950000,8.460000,7.740000,8.280000,8.280000,147976500
2013-04-01,8.250000,8.620000,7.180000,7.860000,7.860000,179964300
2013-05-01,7.830000,8.670000,7.690000,8.560000,8.560000,141698300
2013-06-01,8.560000,8.730000,7.580000,8.080000,8.080000,140053400
2013-07-01,8.160000,8.380000,7.830000,8.240000,8.240000,96197900
2013-08-01,8.300000,8.500000,7.160000,7.240000,7.240000,108759900
2013-09-01,7.310000,7.690000,7.160000,7.310000,7.310000,92961600
2013-10-01,7.300000,7.440000,6.800000,7.060000,7.060000,175012000
2013-11-01,7.260000,7.840000,6.820000,7.090000,7.090000,107106100
2013-12-01,7.080000,8.350000,7.020000,8.240000,8.240000,101850000
2014-01-01,8.000000,8.970000,7.820000,8.360000,8.360000,155290500
2014-02-01,8.370000,9.670000,8.020000,9.340000,9.340000,146486400
2014-03-01,9.230000,9.750000,9.050000,9.400000,9.400000,123780600
2014-04-01,9.430000,10.070000,9.130000,9.410000,9.410000,167062500
2014-05-01,9.450000,9.600000,8.220000,8.690000,8.690000,177421700
2014-06-01,8.760000,9.320000,8.520000,9.140000,9.140000,129022600
2014-07-01,9.190000,9.710000,8.520000,8.560000,8.560000,140090200
2014-08-01,8.600000,9.820000,8.320000,9.760000,9.760000,116106200
2014-09-01,9.810000,9.940000,8.880000,8.940000,8.940000,148324000
2014-10-01,8.910000,9.220000,6.760000,8.290000,8.290000,207827900
2014-11-01,8.430000,9.100000,7.990000,9.030000,9.030000,87000500
2014-12-01,9.280000,10.440000,9.250000,10.130000,10.130000,136902900
2015-01-01,10.180000,10.600000,9.650000,10.010000,10.010000,115684600
2015-02-01,10.020000,13.070000,9.730000,12.750000,12.750000,173182800
2015-03-01,12.840000,13.310000,11.430000,12.110000,12.110000,154988000
2015-04-01,11.510000,12.510000,11.080000,11.520000,11.520000,104910600
2015-05-01,11.600000,13.330000,11.570000,13.260000,13.260000,80418900
2015-06-01,13.250000,13.500000,11.650000,11.690000,11.690000,156720200
2015-07-01,11.760000,11.860000,10.030000,10.620000,10.620000,142971600
2015-08-01,10.550000,10.890000,8.400000,9.560000,9.560000,118458600
2015-09-01,9.290000,10.630000,8.900000,9.400000,9.400000,90163600
2015-10-01,9.400000,11.590000,9.060000,11.000000,11.000000,131931000
2015-11-01,10.970000,11.620000,9.530000,10.960000,10.960000,132519700
2015-12-01,11.010000,11.420000,9.780000,9.800000,9.800000,114515000
2016-01-01,9.650000,9.840000,7.830000,8.560000,8.560000,104487400
2016-02-01,8.500000,8.710000,6.970000,8.390000,8.390000,116180400
2016-03-01,8.350000,9.920000,8.350000,9.590000,9.590000,78878500
2016-04-01,9.500000,10.070000,9.260000,9.470000,9.470000,67288100
2016-05-01,9.490000,9.900000,8.850000,9.770000,9.770000,77532700
2016-06-01,9.790000,10.150000,8.210000,8.820000,8.820000,125533800
2016-07-01,8.740000,10.340000,8.110000,10.030000,10.030000,71549900
2016-08-01,10.040000,11.440000,9.650000,10.800000,10.800000,107895000
2016-09-01,10.790000,12.550000,10.080000,12.320000,12.320000,122012000
2016-10-01,12.480000,12.690000,11.250000,11.670000,11.670000,83338600
2016-11-01,11.730000,12.500000,10.740000,11.780000,11.780000,128870400
2016-12-01,11.800000,13.320000,10.850000,12.760000,12.760000,180321200
2017-01-01,12.750000,14.000000,12.370000,13.320000,13.320000,124213300
2017-02-01,13.590000,16.059999,13.330000,15.130000,15.130000,127764400
2017-03-01,15.350000,15.700000,14.550000,15.490000,15.490000,156986900
2017-04-01,15.550000,15.620000,14.040000,14.180000,14.180000,139569700
2017-05-01,14.220000,16.080000,13.770000,15.480000,15.480000,119935600
2017-06-01,15.600000,16.930000,13.890000,14.040000,14.040000,143839600
2017-07-01,14.160000,15.850000,13.650000,14.950000,14.950000,97340100
2017-08-01,15.000000,17.200001,14.600000,17.080000,17.080000,150904700
2017-09-01,17.120001,18.490000,16.280001,18.469999,18.469999,107745500
2017-10-01,18.540001,21.370001,18.520000,21.320000,21.320000,124106500
2017-11-01,21.690001,22.150000,19.799999,20.080000,20.080000,138596200
2017-12-01,19.969999,21.320000,18.660000,20.940001,20.940001,108047600
2018-01-01,21.030001,25.600000,21.000000,24.740000,24.740000,155512800
2018-02-01,24.719999,24.980000,20.209999,23.920000,23.920000,163802700
2018-03-01,24.030001,27.100000,23.370001,24.459999,24.459999,153618200
2018-04-01,24.330000,25.900000,21.969999,22.080000,22.080000,129779600
2018-05-01,22.000000,26.110001,21.450001,25.129999,25.129999,161925500
2018-06-01,25.480000,26.379999,21.770000,22.240000,22.240000,142071600
2018-07-01,22.020000,24.309999,21.510000,22.049999,22.049999,116523100
2018-08-01,22.000000,22.570000,19.969999,21.340000,21.340000,119727400
2018-09-01,21.200001,21.430000,18.059999,18.430000,18.430000,112187500
2018-10-01,18.440001,18.990000,14.550000,17.000000,17.000000,188269800
2018-11-01,17.059999,19.219999,16.760000,19.180000,19.180000,150126100
2018-12-01,19.930000,20.059999,15.060000,16.510000,16.510000,108305400
2019-01-01,16.139999,20.280001,15.570000,20.040001,20.040001,150300500
2019-02-01,20.049999,23.350000,19.980000,21.480000,21.480000,137513700
2019-03-01,21.780001,23.309999,19.959999,20.570000,20.570000,144873600
2019-04-01,21.190001,23.500000,20.830000,23.059999,23.059999,136781600
2019-05-01,23.299999,23.540001,17.309999,17.760000,17.760000,170610400
2019-06-01,18.299999,20.700001,17.959999,20.209999,20.209999,129614200
2019-07-01,21.389999,22.360001,19.360001,21.510000,21.510000,98244700
2019-08-01,21.430000,21.820000,16.650000,17.799999,17.799999,146061900
2019-09-01,17.500000,20.440001,17.180000,19.209999,19.209999,103863700
2019-10-01,19.270000,21.410000,17.040001,20.400000,20.400000,150311700
2019-11-01,20.559999,22.350000,20.520000,21.469999,21.469999,84220700
2019-12-01,21.639999,24.700001,20.549999,24.379999,24.379999,75804300
2020-01-01,24.750000,25.920000,22.950001,23.150000,23.150000,131959000
2020-02-01,21.450001,21.900000,16.910000,18.660000,18.660000,212503400
2020-03-01,18.790001,19.129999,8.170000,12.440000,12.440000,259465200
2020-04-01,11.940000,17.270000,10.610000,16.049999,16.049999,181306100
2020-05-01,15.410000,17.480000,13.490000,16.490000,16.490000,165425000
2020-06-01,16.480000,21.379999,16.340000,19.820000,19.820000,225466300
2020-07-01,20.170000,22.080000,19.020000,20.600000,20.600000,184756200
2020-08-01,20.709999,23.110001,20.450001,21.370001,21.370001,115325700
2020-09-01,21.500000,23.120001,19.750000,21.690001,21.690001,129948000
2020-10-01,22.400000,26.840000,21.910000,25.090000,25.090000,157018900
2020-11-01,24.309999,29.430000,23.860001,28.750000,28.750000,168041300
2020-12-01,29.049999,32.930000,28.740000,32.730000,32.730000,121892100
2021-01-01,33.049999,39.430000,32.320000,34.490002,34.490002,151812100
2021-02-01,36.400002,42.330002,35.639999,40.270000,40.270000,141355800
2021-03-01,42.000000,42.380001,34.790001,39.099998,39.099998,155721800
