name,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,03/31/1987,03/31/1986
TotalCapitalization,"6,167,000,000","4,240,000,000","3,795,000,000","3,525,000,000","3,313,000,000","3,048,000,000","2,932,000,000","2,812,000,000","2,380,000,000","2,292,000,000","2,049,000,000","1,880,000,000","1,936,000,000","1,876,000,000","1,792,000,000","1,817,000,000","1,851,000,000","2,017,000,000","1,599,000,000","1,503,000,000","1,620,000,000","1,694,000,000","1,893,000,000","2,050,000,000","2,222,000,000","2,641,000,000","2,610,000,000","2,589,000,000","2,542,000,000","2,478,000,000","2,401,000,000","2,454,000,000","2,575,000,000","3,024,000,000","1,117,000,000","1,052,000,000","3,117,000,000","1,744,000,000","1,641,000,000","1,558,000,000","3,201,000,000","2,799,000,000","3,170,000,000","3,397,000,000","4,900,000,000","4,706,000,000","4,778,000,000","5,119,000,000","4,620,000,000","6,213,000,000","6,429,000,000","7,662,000,000","8,021,000,000","9,242,000,000","9,790,000,000","8,864,000,000","9,457,000,000","5,656,851,000","5,499,699,000","5,325,795,000","4,678,902,000","4,683,117,000","4,438,193,000","4,556,743,000","4,638,321,000","4,398,459,000","4,267,895,000","4,251,524,000","4,337,984,000","4,163,643,000","3,870,289,000","4,128,920,000","4,247,102,000","4,437,623,000","4,653,468,000","4,633,274,000","4,228,000,000","4,426,809,000","4,555,022,000","4,669,606,000","4,339,640,000","4,124,689,000","3,924,896,000","3,668,171,000","3,406,555,000","3,367,317,000","3,402,724,000","3,413,651,000","3,377,465,000","3,293,926,000","3,061,019,000","2,631,982,000","2,692,232,000","2,721,036,000","2,769,831,000","2,726,170,000","2,466,708,000","2,482,147,000","2,273,277,000","2,327,866,000","2,315,093,000","2,236,833,000","2,171,996,000","2,062,323,000","1,811,017,000","1,744,635,000","1,644,187,000","1,523,778,000","1,431,775,000","1,347,400,000","1,251,500,000","1,141,800,000","1,066,400,000","996,400,000","949,900,000","910,800,000","825,400,000","825,300,000","810,800,000","794,600,000","767,600,000","809,000,000","828,500,000","832,500,000","817,300,000","805,800,000","775,200,000","795,800,000","606,500,000","540,800,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,000","34,000","34,000","35,000","35,000",,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"5,837,000,000","3,867,000,000","3,305,000,000","3,037,000,000","2,827,000,000","2,176,000,000","1,901,000,000","1,788,000,000","1,266,000,000","1,125,000,000","879,000,000","715,000,000","611,000,000","520,000,000","417,000,000","409,000,000","416,000,000","385,000,000","-413,000,000","-503,000,000","-412,000,000","-336,000,000","-141,000,000","17,000,000","187,000,000","535,000,000","501,000,000","511,000,000","544,000,000","434,000,000","359,000,000","415,000,000","538,000,000","989,000,000","1,117,000,000","1,052,000,000","1,590,000,000","1,744,000,000","1,641,000,000","1,558,000,000","1,013,000,000","614,000,000","752,000,000","796,000,000","648,000,000","-569,000,000","-465,000,000","-163,000,000","-82,000,000","1,339,000,000","1,474,000,000","2,637,000,000","2,990,000,000","4,125,000,000","4,472,000,000","5,205,000,000","5,785,000,000","5,012,494,000","4,852,590,000","4,709,921,000","3,351,837,000","2,974,245,000","2,846,609,000","2,934,697,000","3,010,053,000","2,571,442,000","2,519,846,000","2,450,522,000","2,438,310,000","2,282,784,000","2,283,280,000","2,361,884,000","2,467,265,000","3,241,092,000","3,512,408,000","3,509,603,000","3,555,055,000","3,630,788,000","3,800,305,000","3,276,636,000","3,171,667,000","2,901,214,000","2,443,171,000","2,198,372,000","1,979,273,000","1,918,765,000","1,962,161,000","1,873,694,000","2,005,049,000","1,929,696,000","1,918,451,000","1,965,711,000","2,029,543,000","2,043,617,000","2,090,547,000","2,043,757,000","2,021,878,000","2,036,658,000","2,071,355,000","2,121,948,000","2,100,128,000","2,020,455,000","1,948,773,000","1,842,417,000","1,735,231,000","1,663,857,000","1,558,838,000","1,442,635,000","1,352,236,000","1,303,000,000","1,223,200,000","1,121,500,000","1,046,700,000","966,100,000","917,400,000","876,300,000","783,400,000","675,400,000","657,500,000","639,900,000","636,300,000","680,800,000","699,300,000","703,700,000","690,900,000","679,300,000","644,800,000","659,900,000","472,500,000","389,200,000"
CapitalLeaseObligations,"201,000,000","205,000,000","204,000,000","211,000,000","242,000,000","239,000,000","249,000,000","251,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,532,000,000","1,529,000,000",,"1,571,000,000","2,195,000,000","2,192,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"5,319,000,000","3,384,000,000","2,842,000,000","2,554,000,000","2,328,000,000","1,667,000,000","1,381,000,000","1,277,000,000","751,000,000","562,000,000","298,000,000","118,000,000","83,000,000","-17,000,000","-125,000,000","-102,000,000","-105,000,000","-139,000,000","-933,000,000","-1,026,000,000","-879,000,000","-816,000,000","-674,000,000","-506,000,000","-417,000,000","-325,000,000","-365,000,000","-377,000,000","-367,000,000","-201,000,000","-281,000,000","-230,000,000","-111,000,000","336,000,000","459,000,000","390,000,000","1,267,000,000","1,410,000,000","1,299,000,000","1,207,000,000","653,000,000","243,000,000","365,000,000","392,000,000","227,000,000","-1,008,000,000","-921,000,000","-636,000,000","-573,000,000","170,000,000","276,000,000","193,000,000","496,000,000","-34,000,000","227,000,000","883,000,000","1,361,000,000","5,012,494,000","4,852,590,000","4,709,921,000","3,351,837,000","2,974,245,000","2,846,609,000","2,934,697,000","3,010,053,000","2,571,442,000","2,519,846,000","2,450,522,000","2,438,310,000","2,282,784,000","2,283,280,000","2,361,884,000","2,467,265,000","3,241,092,000","3,512,408,000","3,509,603,000","3,555,055,000","3,630,788,000","3,800,305,000","3,276,636,000","3,171,667,000","2,901,214,000","2,443,171,000","2,198,372,000","1,979,273,000","1,918,765,000","1,962,161,000","1,873,694,000","2,005,049,000","1,929,696,000","1,918,451,000","1,965,711,000","2,029,543,000","2,043,617,000","2,090,547,000","2,043,757,000","2,021,878,000","2,036,658,000","2,071,355,000","2,121,948,000","2,100,128,000","2,020,455,000","1,948,773,000","1,842,417,000","1,735,265,000","1,663,891,000","1,558,872,000","1,442,670,000","1,352,271,000","1,303,000,000","1,223,200,000","1,121,500,000","1,046,700,000","966,100,000","917,400,000","876,300,000","783,400,000","675,400,000","657,500,000","639,900,000","636,300,000","680,800,000","699,300,000","703,700,000","690,900,000","679,300,000","644,800,000","659,900,000","472,500,000","389,200,000"
WorkingCapital,"3,726,000,000","3,083,000,000","2,675,000,000","2,405,000,000","2,238,000,000","2,048,000,000","1,950,000,000","1,913,000,000","1,556,000,000","1,436,000,000","1,231,000,000","1,054,000,000","1,136,000,000","1,108,000,000","1,062,000,000","1,126,000,000","1,184,000,000","1,351,000,000","925,000,000","898,000,000","917,000,000","1,017,000,000","1,052,000,000","1,205,000,000","1,296,000,000","1,454,000,000","1,427,000,000","1,306,000,000","1,266,000,000","1,177,000,000","1,007,000,000","1,017,000,000","868,000,000","1,260,000,000","881,000,000","848,000,000","1,455,000,000","1,557,000,000","2,126,000,000","2,036,000,000","1,920,000,000","1,547,000,000","1,683,000,000","1,686,000,000","2,065,000,000","1,842,000,000","1,691,000,000","1,892,000,000","153,000,000","905,000,000","963,000,000","775,000,000","1,191,000,000","841,000,000","1,122,000,000","276,000,000","1,111,000,000","2,019,650,000","2,151,043,000","2,268,329,000","1,736,876,000","1,250,048,000","1,250,377,000","1,224,000,000","1,381,621,000","1,467,314,000","1,366,137,000","1,464,640,000","1,448,008,000","1,248,941,000","651,048,000","525,108,000","647,599,000","851,787,000","1,243,929,000","1,432,873,000","1,039,172,000","1,227,197,000","1,473,108,000","1,719,366,000","1,433,580,000","1,388,523,000","1,122,654,000","822,793,000","499,226,000","407,328,000","514,703,000","465,005,000","721,308,000","545,750,000","535,550,000","257,050,000","448,497,000","511,661,000","609,654,000","651,577,000","445,604,000","529,213,000","404,570,000","480,214,000","475,032,000","443,606,000","507,035,000","484,194,000","394,452,000","597,776,000","627,733,000","580,869,000","509,567,000","517,800,000","476,800,000","411,100,000","385,200,000","316,700,000","289,700,000","273,800,000","170,900,000","138,400,000","123,700,000","100,400,000","79,000,000","157,100,000","224,300,000","328,800,000","317,900,000","350,900,000","306,100,000","316,800,000","237,400,000","100,700,000"
InvestedCapital,"6,167,000,000","4,240,000,000","3,995,000,000","3,525,000,000","3,313,000,000","3,048,000,000","2,932,000,000","2,882,000,000","2,516,000,000","2,428,000,000","2,272,000,000","2,103,000,000","2,006,000,000","1,946,000,000","1,834,000,000","1,817,000,000","1,851,000,000","2,017,000,000","1,825,000,000","1,733,000,000","1,850,000,000","1,924,000,000","2,128,000,000","2,285,000,000","2,399,000,000","2,743,000,000","2,711,000,000","2,649,000,000","2,602,000,000","2,483,000,000","2,406,000,000","2,459,000,000","2,580,000,000","3,029,000,000","1,606,000,000","1,542,000,000","3,606,000,000","2,233,000,000","1,645,000,000","1,562,000,000","3,434,000,000","2,802,000,000","3,173,000,000","3,400,000,000","5,208,000,000","5,001,000,000","5,067,000,000","5,400,000,000","4,906,000,000","6,479,000,000","6,735,000,000","7,924,000,000","8,259,000,000","9,460,000,000","10,009,000,000","9,046,000,000","9,582,000,000","5,701,801,000","5,544,838,000","5,368,203,000","4,722,127,000","4,983,645,000","4,742,838,000","4,804,828,000","4,869,149,000","4,614,486,000","4,514,537,000","4,504,759,000","4,531,250,000","4,364,360,000","3,947,982,000","4,292,831,000","4,408,791,000","4,794,140,000","5,020,828,000","4,897,303,000","4,559,698,000","4,619,296,000","4,775,102,000","4,853,131,000","4,469,210,000","4,197,715,000","4,000,847,000","3,740,149,000","3,454,181,000","3,416,786,000","3,539,850,000","3,594,255,000","3,529,046,000","3,448,313,000","3,189,303,000","2,732,402,000","2,765,197,000","2,766,041,000","2,813,678,000","2,770,541,000","2,509,071,000","2,522,760,000","2,312,894,000","2,380,980,000","2,372,024,000","2,293,734,000","2,232,498,000","2,125,493,000","1,871,337,000","1,805,968,000","1,705,243,000","1,579,486,000","1,483,939,000","1,395,300,000","1,295,700,000","1,182,600,000","1,113,100,000","1,154,900,000","1,108,600,000","1,068,800,000","994,000,000","888,200,000","872,400,000","852,500,000","828,600,000","870,900,000","889,100,000","887,400,000","869,700,000","856,300,000","837,000,000","830,400,000","643,200,000","551,600,000"
TangibleBookValue,"5,319,000,000","3,384,000,000","2,842,000,000","2,554,000,000","2,328,000,000","1,667,000,000","1,381,000,000","1,277,000,000","751,000,000","562,000,000","298,000,000","118,000,000","83,000,000","-17,000,000","-125,000,000","-102,000,000","-105,000,000","-139,000,000","-933,000,000","-1,026,000,000","-879,000,000","-816,000,000","-674,000,000","-506,000,000","-417,000,000","-325,000,000","-365,000,000","-377,000,000","-367,000,000","-201,000,000","-281,000,000","-230,000,000","-111,000,000","336,000,000","459,000,000","390,000,000","1,267,000,000","1,410,000,000","1,299,000,000","1,207,000,000","653,000,000","243,000,000","365,000,000","392,000,000","227,000,000","-1,008,000,000","-921,000,000","-636,000,000","-573,000,000","170,000,000","276,000,000","193,000,000","496,000,000","-34,000,000","227,000,000","883,000,000","1,361,000,000","5,012,494,000","4,852,590,000","4,709,921,000","3,351,837,000","2,974,245,000","2,846,609,000","2,934,697,000","3,010,053,000","2,571,442,000","2,519,846,000","2,450,522,000","2,438,310,000","2,282,784,000","2,283,280,000","2,361,884,000","2,467,265,000","3,241,092,000","3,512,408,000","3,509,603,000","3,555,055,000","3,630,788,000","3,800,305,000","3,276,636,000","3,171,667,000","2,901,214,000","2,443,171,000","2,198,372,000","1,979,273,000","1,918,765,000","1,962,161,000","1,873,694,000","2,005,049,000","1,929,696,000","1,918,451,000","1,965,711,000","2,029,543,000","2,043,617,000","2,090,547,000","2,043,757,000","2,021,878,000","2,036,658,000","2,071,355,000","2,121,948,000","2,100,128,000","2,020,455,000","1,948,773,000","1,842,417,000","1,735,231,000","1,663,857,000","1,558,838,000","1,442,635,000","1,352,236,000","1,303,000,000","1,223,200,000","1,121,500,000","1,046,700,000","966,100,000","917,400,000","876,300,000","783,400,000","675,400,000","657,500,000","639,900,000","636,300,000","680,800,000","699,300,000","703,700,000","690,900,000","679,300,000","644,800,000","659,900,000","472,500,000","389,200,000"
TotalDebt,"531,000,000","578,000,000","894,000,000","699,000,000","728,000,000","1,111,000,000","1,280,000,000","1,345,000,000","1,250,000,000","1,303,000,000","1,393,000,000","1,388,000,000","1,395,000,000","1,426,000,000","1,417,000,000","1,408,000,000","1,435,000,000","1,632,000,000","2,238,000,000","2,236,000,000","2,262,000,000","2,260,000,000","2,269,000,000","2,268,000,000","2,212,000,000","2,208,000,000","2,210,000,000","2,138,000,000","2,058,000,000","2,049,000,000","2,047,000,000","2,044,000,000","2,042,000,000","2,040,000,000","2,021,000,000","2,019,000,000","2,016,000,000","2,060,000,000","2,199,000,000","2,196,000,000","2,421,000,000","2,188,000,000","2,421,000,000","2,604,000,000","4,560,000,000","5,570,000,000","5,532,000,000","5,563,000,000","4,988,000,000","5,140,000,000","5,261,000,000","5,287,000,000","5,269,000,000","5,335,000,000","5,537,000,000","3,841,000,000","3,797,000,000","689,307,000","692,248,000","658,282,000","1,370,290,000","2,009,400,000","1,896,229,000","1,870,131,000","1,859,096,000","2,043,044,000","1,994,691,000","2,054,237,000","2,092,940,000","2,081,576,000","1,664,702,000","1,930,947,000","1,941,526,000","1,553,048,000","1,508,420,000","1,387,700,000","1,004,643,000","988,508,000","974,797,000","1,576,495,000","1,297,543,000","1,296,501,000","1,557,676,000","1,541,777,000","1,474,908,000","1,498,021,000","1,577,689,000","1,720,561,000","1,523,997,000","1,518,617,000","1,270,852,000","766,691,000","735,654,000","722,424,000","723,131,000","726,784,000","487,193,000","486,102,000","241,539,000","259,032,000","271,896,000","273,279,000","283,725,000","283,076,000","136,106,000","142,111,000","146,405,000","136,851,000","131,703,000","92,300,000","72,500,000","61,100,000","66,400,000","188,800,000","191,200,000","192,500,000","210,600,000","212,800,000","214,900,000","212,600,000","192,300,000","190,100,000","189,800,000","183,700,000","178,800,000","177,000,000","192,200,000","170,500,000","170,700,000","162,400,000"
NetDebt,,,,,,,"68,000,000","116,000,000","172,000,000","257,000,000","445,000,000","343,000,000","210,000,000","547,000,000","657,000,000","686,000,000","171,000,000","374,000,000","1,281,000,000","1,520,000,000","1,477,000,000","1,505,000,000","1,440,000,000","1,591,000,000","1,407,000,000","1,568,000,000","1,707,000,000","1,584,000,000","1,189,000,000","1,506,000,000","1,713,000,000","1,603,000,000","1,493,000,000","1,264,000,000","2,021,000,000","2,019,000,000","1,147,000,000","2,060,000,000","2,199,000,000","2,196,000,000","1,815,000,000","1,568,000,000","1,337,000,000","1,962,000,000","2,903,000,000","3,723,000,000","3,553,000,000","3,161,000,000","4,055,000,000","4,032,000,000","3,951,000,000","3,883,000,000","3,837,000,000","4,239,000,000","4,233,000,000","2,850,000,000","2,417,000,000",,"3,591,000",,"737,223,000","1,203,285,000","1,185,008,000","1,208,147,000","940,719,000","1,051,635,000","1,083,816,000","1,096,814,000","907,136,000","1,086,641,000","961,526,000","1,501,555,000","1,512,778,000","1,019,659,000","1,002,229,000","1,089,313,000","577,355,000","591,085,000","582,297,000","520,719,000","706,086,000","714,202,000","848,153,000","1,161,623,000","1,180,783,000","1,404,754,000","1,357,051,000","1,556,986,000","1,162,089,000","1,382,924,000","1,110,686,000","574,210,000","494,996,000","559,643,000","562,536,000","501,399,000","320,999,000","377,354,000","163,733,000","173,650,000","158,542,000","94,851,000","22,651,000","120,396,000","14,763,000","11,524,000","67,137,000","52,446,000","71,280,000","66,500,000","29,400,000",,"14,400,000","25,500,000","93,400,000","24,900,000","56,700,000","125,200,000","137,900,000","142,400,000","143,200,000","147,000,000","170,000,000","107,500,000","99,100,000","40,600,000",,,"141,800,000","147,000,000"
ShareIssued,"1,217,000,000","1,208,000,000","1,179,000,000","1,176,000,000","1,175,000,000","1,119,000,000","1,091,000,000","1,087,000,000","1,010,000,000","1,007,000,000","987,000,000","981,000,000","979,000,000","977,000,000","959,000,000","953,000,000","949,000,000","941,000,000","809,000,000","807,000,000","806,000,000","803,000,000","791,000,000","790,000,000","788,000,000","787,000,000","776,000,000","772,000,000","735,000,000","733,000,000","730,000,000","723,000,000","722,000,000","721,000,000","716,000,000","709,000,000","706,000,000","706,000,000","699,000,000","695,000,000","691,000,000","689,000,000","682,000,000","681,000,000","679,000,000","677,000,000","675,000,000","675,000,000","615,000,000","615,000,000","607,000,000","606,000,000","606,000,000","555,000,000","552,912,405","550,439,260","547,000,000","487,120,380","485,563,608","483,390,706","435,526,719","398,505,543","396,332,500","394,704,114","391,738,648","355,837,127","354,347,771","352,168,073","350,252,591","347,928,781","353,801,706","345,736,172","344,528,152","343,474,090","342,286,797","335,079,000","340,503,000","339,827,000","345,551,000","315,993,000","314,137,000","313,412,000","311,490,000","306,384,000","297,312,000","295,540,000","294,422,000","293,170,000","290,954,000","289,550,000","287,712,000","286,730,000","284,246,000","283,542,000","281,852,000","280,590,000","275,160,000","273,086,000","268,974,000","269,730,000","209,038,000","210,334,000","207,544,000","206,312,000","190,834,000","195,556,000","188,106,000","185,540,000","184,888,000","184,592,000","182,058,000","180,700,000","176,452,000","175,318,000","174,828,000","174,336,000","168,062,000","167,846,000","167,198,000","165,668,000","164,676,000","164,640,000","164,226,000","163,268,000","162,286,000","162,310,000","159,894,000","157,022,000","116,510,000","114,318,000"
OrdinarySharesNumber,"1,211,000,000","1,202,000,000","1,174,000,000","1,171,000,000","1,170,000,000","1,114,000,000","1,086,000,000","1,082,000,000","1,005,000,000","999,000,000","975,000,000","969,000,000","967,000,000","965,000,000","947,000,000","942,000,000","935,000,000","926,000,000","795,000,000","793,000,000","792,000,000","790,000,000","779,000,000","778,000,000","776,000,000","775,000,000","765,000,000","762,000,000","725,000,000","723,000,000","720,000,000","714,000,000","713,000,000","712,000,000","707,000,000","700,000,000","698,000,000","697,000,000","691,000,000","687,000,000","683,000,000","681,000,000","674,000,000","673,000,000","671,000,000","670,000,000","668,000,000","668,000,000","608,000,000","608,000,000","607,000,000","606,000,000","606,000,000","555,000,000","552,912,405","550,439,260","547,000,000","487,120,380","485,563,608","483,390,706","435,526,719","398,505,543","396,332,500","394,704,114","391,738,648","355,837,127","354,347,771","352,168,073","350,252,591","347,928,781","353,801,706","345,736,172","344,528,152","343,474,090","342,286,797","335,079,000","340,503,000","339,827,000","345,551,000","315,993,000","314,137,000","313,412,000","311,490,000","306,384,000","297,312,000","295,540,000","294,422,000","293,170,000","290,954,000","289,550,000","287,712,000","286,730,000","284,246,000","283,542,000","281,852,000","280,590,000","275,160,000","273,086,000","268,974,000","269,730,000","209,038,000","210,334,000","207,544,000","206,312,000","190,834,000","195,556,000","188,106,000","185,540,000","184,888,000","184,592,000","182,058,000","180,700,000","176,452,000","175,318,000","174,828,000","174,336,000","168,062,000","167,846,000","167,198,000","165,668,000","164,676,000","164,640,000","164,226,000","163,268,000","162,286,000","162,310,000","159,894,000","157,022,000","116,510,000","114,318,000"
TreasurySharesNumber,"6,000,000","6,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","8,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","11,000,000","14,000,000","15,000,000","14,000,000","14,000,000","14,000,000","13,000,000","12,000,000","12,000,000","12,000,000","12,000,000","11,000,000","10,000,000","10,000,000","10,000,000","10,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","8,000,000","9,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
